citic-activity-promotion_citic-activity-promotion_4  | 2018-11-03T10:45:27.749435031Z 2018-11-03 18:45:27 [XNIO-2 task-19] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:16:05 CST 2018,结束时间：Sat Oct 26 17:16:21 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:15:05.017187372Z 2018-11-03 19:15:05 [XNIO-2 task-19] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:15:30.930132245Z 2018-11-03 19:15:30 [XNIO-2 task-2] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:15:31.066922963Z 2018-11-03 19:15:31 [XNIO-2 task-1] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265558711123050496,"phone":"15984263616","citicOpenId":"42CCE7C9969246109BBD7719022E1F1B","isAuthenticated":false,"level":"0","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:15:31.066980610Z 2018-11-03 19:15:31 [XNIO-2 task-1] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"42CCE7C9969246109BBD7719022E1F1B","isAuthenticated":false,"level":"0","phone":"15984263616","uid":265558711123050496}
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:15:33.477860378Z 2018-11-03 19:15:33 [XNIO-2 task-3] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265558711123050496,"phone":"15984263616","citicOpenId":"42CCE7C9969246109BBD7719022E1F1B","isAuthenticated":false,"level":"0","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:15:33.478033601Z 2018-11-03 19:15:33 [XNIO-2 task-3] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"42CCE7C9969246109BBD7719022E1F1B","isAuthenticated":false,"level":"0","phone":"15984263616","uid":265558711123050496}
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:15:33.479606616Z 2018-11-03 19:15:33 [XNIO-2 task-3] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:15:33.490464428Z 2018-11-03 19:15:33 [XNIO-2 task-3] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:15:53 CST 2018,结束时间：Sat Oct 26 17:16:16 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:15:33.492882107Z 2018-11-03 19:15:33 [XNIO-2 task-3] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:16:11 CST 2018,结束时间：Sat Oct 26 17:16:26 CST 2019
       citic-activity-promotion_citic-activity-promotion_6  | 2018-11-03T12:10:03.231901529Z 2018-11-03 20:10:03 [XNIO-2 task-13] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265572436227915776,"phone":"15577866559","citicOpenId":"D2092E5D42CF43C4A945B5DBAFF1C401","isAuthenticated":false,"level":"1","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_6  | 2018-11-03T12:10:03.231963050Z 2018-11-03 20:10:03 [XNIO-2 task-13] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"D2092E5D42CF43C4A945B5DBAFF1C401","isAuthenticated":false,"level":"1","phone":"15577866559","uid":265572436227915776}
       citic-activity-promotion_citic-activity-promotion_6  | 2018-11-03T12:10:11.995609278Z 2018-11-03 20:10:11 [XNIO-2 task-17] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_6  | 2018-11-03T12:10:45.129009875Z 2018-11-03 20:10:45 [XNIO-2 task-19] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_6  | 2018-11-03T12:10:45.411566746Z 2018-11-03 20:10:45 [XNIO-2 task-14] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265572350357929984,"phone":"18307712314","citicOpenId":"9756FF28F8674699A694AFD596400D0F","isAuthenticated":false,"level":"0","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_6  | 2018-11-03T12:10:45.411654565Z 2018-11-03 20:10:45 [XNIO-2 task-14] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"9756FF28F8674699A694AFD596400D0F","isAuthenticated":false,"level":"0","phone":"18307712314","uid":265572350357929984}
       citic-activity-promotion_citic-activity-promotion_6  | 2018-11-03T12:10:46.453196841Z 2018-11-03 20:10:46 [XNIO-2 task-2] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_6  | 2018-11-03T12:10:46.747850688Z 2018-11-03 20:10:46 [XNIO-2 task-1] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265572350357929984,"phone":"18307712314","citicOpenId":"9756FF28F8674699A694AFD596400D0F","isAuthenticated":false,"level":"0","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_6  | 2018-11-03T12:10:46.747923657Z 2018-11-03 20:10:46 [XNIO-2 task-1] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"9756FF28F8674699A694AFD596400D0F","isAuthenticated":false,"level":"0","phone":"18307712314","uid":265572350357929984}
       citic-activity-promotion_citic-activity-promotion_6  | 2018-11-03T12:11:52.022982556Z 2018-11-03 20:11:52 [XNIO-2 task-10] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_6  | 2018-11-03T12:12:05.103020239Z 2018-11-03 20:12:05 [XNIO-2 task-12] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_6  | 2018-11-03T12:12:24.227670548Z 2018-11-03 20:12:24 [XNIO-2 task-20] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265573024474857472,"phone":"13141539919","citicOpenId":"5BE70AEC19464FA4BB3C7C166AA41A95","isAuthenticated":false,"level":"1","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:06:04.737531893Z 2018-11-03 19:06:04 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:06:09.963404660Z 2018-11-03 19:06:09 [XNIO-2 task-13] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:06:10.068312874Z 2018-11-03 19:06:10 [XNIO-2 task-16] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265556358412107776,"phone":"15888878616","citicOpenId":"A0561711395F49A09B405A4BB5D1254B","isAuthenticated":false,"level":"2","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:06:10.068402750Z 2018-11-03 19:06:10 [XNIO-2 task-16] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"A0561711395F49A09B405A4BB5D1254B","isAuthenticated":false,"level":"2","phone":"15888878616","uid":265556358412107776}
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:06:29.723983242Z 2018-11-03 19:06:29 [XNIO-2 task-17] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:06:29.802083630Z 2018-11-03 19:06:29 [XNIO-2 task-14] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265556358412107776,"phone":"15888878616","citicOpenId":"A0561711395F49A09B405A4BB5D1254B","isAuthenticated":false,"level":"2","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:06:29.802160481Z 2018-11-03 19:06:29 [XNIO-2 task-14] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"A0561711395F49A09B405A4BB5D1254B","isAuthenticated":false,"level":"2","phone":"15888878616","uid":265556358412107776}
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:07:07.642733870Z 2018-11-03 19:07:07 [XNIO-2 task-6] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:07:16.937363199Z 2018-11-03 19:07:16 [XNIO-2 task-2] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:08:21.749098915Z 2018-11-03 19:08:21 [XNIO-2 task-7] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:08:47.216399905Z 2018-11-03 19:08:47 [XNIO-2 task-16] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:09:02.778145798Z 2018-11-03 19:09:02 [XNIO-2 task-11] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:10:27.295452556Z 2018-11-03 19:10:27 [XNIO-2 task-15] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:10:52.111134411Z 2018-11-03 19:10:52 [XNIO-2 task-4] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:11:01.159120224Z 2018-11-03 19:11:01 [XNIO-2 task-10] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:11:04.737999567Z 2018-11-03 19:11:04 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:11:22.005482545Z 2018-11-03 19:11:22 [XNIO-2 task-12] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:11:24.853480847Z 2018-11-03 19:11:24 [XNIO-2 task-5] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:12:16.872355836Z 2018-11-03 19:12:16 [XNIO-2 task-11] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:12:51.077446424Z 2018-11-03 19:12:51 [XNIO-2 task-14] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:12:55.493051492Z 2018-11-03 19:12:55 [XNIO-2 task-1] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:13:14.947232381Z 2018-11-03 19:13:14 [XNIO-2 task-20] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:13:38.619828074Z 2018-11-03 19:13:38 [XNIO-2 task-2] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:13:56.321365759Z 2018-11-03 19:13:56 [XNIO-2 task-4] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:14:01.517508500Z 2018-11-03 19:14:01 [XNIO-2 task-10] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:14:07.890815915Z 2018-11-03 19:14:07 [XNIO-2 task-12] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:14:24.627962335Z 2018-11-03 19:14:24 [XNIO-2 task-7] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:14:58.292825874Z 2018-11-03 19:14:58 [XNIO-2 task-17] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:16:04.738406089Z 2018-11-03 19:16:04 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:16:28.394400295Z 2018-11-03 19:16:28 [XNIO-2 task-10] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:16:28.725866656Z 2018-11-03 19:16:28 [XNIO-2 task-12] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265558952069038080,"phone":"15934944260","citicOpenId":"B06F3105D1374DCB9E1E5BD28A93B758","isAuthenticated":false,"level":"0","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:16:28.725906864Z 2018-11-03 19:16:28 [XNIO-2 task-12] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"B06F3105D1374DCB9E1E5BD28A93B758","isAuthenticated":false,"level":"0","phone":"15934944260","uid":265558952069038080}
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:16:30.109974783Z 2018-11-03 19:16:30 [XNIO-2 task-5] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265558952069038080,"phone":"15934944260","citicOpenId":"B06F3105D1374DCB9E1E5BD28A93B758","isAuthenticated":false,"level":"0","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:16:30.110049506Z 2018-11-03 19:16:30 [XNIO-2 task-5] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"B06F3105D1374DCB9E1E5BD28A93B758","isAuthenticated":false,"level":"0","phone":"15934944260","uid":265558952069038080}
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:16:30.111305807Z 2018-11-03 19:16:30 [XNIO-2 task-5] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_1  | 2018-11-03T11:41:13.674006992Z 2018-11-03 19:41:13 [XNIO-2 task-17] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T11:16:30.118498316Z 2018-11-03 19:16:30 [XNIO-2 task-5] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:15:53 CST 2018,结束时间：Sat Oct 26 17:16:16 CST 2019
       citic-activity-promotion_citic-activity-promotion_1  | 2018-11-03T11:41:32.316368325Z 2018-11-03 19:41:32 [XNIO-2 task-16] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_1  | 2018-11-03T11:41:52.223116783Z 2018-11-03 19:41:52 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
       citic-activity-promotion_citic-activity-promotion_1  | 2018-11-03T11:42:25.820419185Z 2018-11-03 19:42:25 [XNIO-2 task-2] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_1  | 2018-11-03T11:42:47.193098849Z 2018-11-03 19:42:47 [XNIO-2 task-9] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
